항로,출발지,도착지,선박,객실등급, 일반대인 , 일반소아 , 도서대인 , 도서소아 ,시행일자,입력일시
녹동-거문도(그린),녹동,거문도,퍼스트퀸,일반객실,1500,750,750,400,2021-06-17,05:36.9
녹동-거문도(그린),녹동,거문도,퍼스트퀸,일반객실,0,0,0,0,2021-06-23,01:33.2
녹동-거문도(그린),녹동,동도,쓰리아일랜드,일반실,0,0,0,0,2021-05-14,55:03.2
녹동-거문도(그린),녹동,서도,웨스트그린호,일반석,0,0,0,0,2022-03-30,17:06.9
녹동-거문도(그린),녹동,서도,웨스트그린호,일반석,0,0,0,0,2022-10-21,13:54.6
녹동-거문도(그린),녹동,서도,웨스트그린호,우등석,0,0,0,0,2022-03-30,17:12.9
녹동-거문도(그린),녹동,서도,웨스트그린호,우등석,0,0,0,0,2022-10-21,13:54.6
녹동-거문도(그린),녹동,서도,쓰리아일랜드,일반실,1500,600,750,550,2021-05-14,00:53.2
녹동-거문도(그린),녹동,서도,쓰리아일랜드,일반실,0,0,0,0,2021-08-25,12:21.3
녹동-거문도(그린),녹동,서도,퍼스트퀸,일반객실,0,0,0,0,2021-06-17,05:36.9
녹동-거문도(그린),녹동,서도,퍼스트퀸,일반객실,0,0,0,0,2021-06-23,01:33.2
녹동-거문도(그린),녹동,손죽도,웨스트그린호,일반석,0,0,0,0,2022-03-30,17:06.9
녹동-거문도(그린),녹동,손죽도,웨스트그린호,일반석,0,0,0,0,2022-10-21,13:54.6
녹동-거문도(그린),녹동,손죽도,웨스트그린호,우등석,0,0,0,0,2022-03-30,17:12.9
녹동-거문도(그린),녹동,손죽도,웨스트그린호,우등석,0,0,0,0,2022-10-21,13:54.6
녹동-거문도(그린),녹동,손죽도,쓰리아일랜드,일반실,1500,550,750,500,2021-05-14,00:53.2
녹동-거문도(그린),녹동,손죽도,쓰리아일랜드,일반실,0,0,0,0,2021-08-25,12:21.3
녹동-거문도(그린),녹동,손죽도,퍼스트퀸,일반객실,0,0,0,0,2021-06-17,05:36.9
녹동-거문도(그린),녹동,손죽도,퍼스트퀸,일반객실,0,0,0,0,2021-06-23,01:33.2
녹동-거문도(그린),녹동,초도,쓰리아일랜드,일반실,0,0,0,0,2021-05-14,55:03.2
녹동-거문도(그린),녹동,초도_대동,웨스트그린호,일반석,0,0,0,0,2022-03-30,17:06.9
녹동-거문도(그린),녹동,초도_대동,웨스트그린호,일반석,0,0,0,0,2022-10-21,13:54.6
녹동-거문도(그린),녹동,초도_대동,웨스트그린호,우등석,0,0,0,0,2022-03-30,17:12.9
녹동-거문도(그린),녹동,초도_대동,웨스트그린호,우등석,0,0,0,0,2022-10-21,13:54.6
녹동-거문도(그린),녹동,초도_대동,쓰리아일랜드,일반실,1500,450,750,400,2021-05-14,00:53.2
녹동-거문도(그린),녹동,초도_대동,쓰리아일랜드,일반실,0,0,0,0,2021-08-25,12:21.3
녹동-거문도(그린),녹동,초도_대동,퍼스트퀸,일반객실,1500,750,750,400,2021-06-17,05:36.9
녹동-거문도(그린),녹동,초도_대동,퍼스트퀸,일반객실,0,0,0,0,2021-06-23,01:33.2
녹동-거문도(쓰리),거문도,녹동,웨스트그린호,일반석,1500,750,750,400,2022-10-17,23:22.8
녹동-거문도(쓰리),거문도,녹동,웨스트그린호,일반석,1500,750,750,400,2022-10-21,05:47.2
녹동-거문도(쓰리),거문도,녹동,웨스트그린호,우등석,0,0,0,0,2022-10-17,23:22.8
녹동-거문도(쓰리),거문도,녹동,웨스트그린호,우등석,1500,750,750,400,2022-10-21,05:47.2
녹동-거문도(쓰리),거문도,녹동,쓰리아일랜드,일반실,1500,750,750,400,2021-11-24,33:49.8
녹동-거문도(쓰리),거문도,서도,웨스트그린호,일반석,1500,750,750,400,2022-10-17,23:22.8
녹동-거문도(쓰리),거문도,서도,웨스트그린호,일반석,0,0,0,0,2022-10-21,05:47.2
녹동-거문도(쓰리),거문도,서도,웨스트그린호,우등석,0,0,0,0,2022-10-17,23:22.8
녹동-거문도(쓰리),거문도,서도,웨스트그린호,우등석,0,0,0,0,2022-10-21,05:47.2
녹동-거문도(쓰리),거문도,서도,쓰리아일랜드,일반실,0,0,0,0,2021-11-24,33:49.8
녹동-거문도(쓰리),거문도,손죽도,웨스트그린호,일반석,1500,750,750,400,2022-10-17,23:22.8
녹동-거문도(쓰리),거문도,손죽도,웨스트그린호,일반석,1100,550,750,400,2022-10-21,05:47.2
녹동-거문도(쓰리),거문도,손죽도,웨스트그린호,우등석,0,0,0,0,2022-10-17,23:22.8
녹동-거문도(쓰리),거문도,손죽도,웨스트그린호,우등석,1100,550,750,400,2022-10-21,05:47.2
녹동-거문도(쓰리),거문도,손죽도,쓰리아일랜드,일반실,1100,550,550,300,2021-11-24,33:49.8
녹동-거문도(쓰리),거문도,초도_대동,웨스트그린호,일반석,1500,750,750,400,2022-10-17,23:22.8
녹동-거문도(쓰리),거문도,초도_대동,웨스트그린호,일반석,1300,650,750,400,2022-10-21,05:47.2
녹동-거문도(쓰리),거문도,초도_대동,웨스트그린호,우등석,0,0,0,0,2022-10-17,23:22.8
녹동-거문도(쓰리),거문도,초도_대동,웨스트그린호,우등석,1300,650,750,400,2022-10-21,05:47.2
녹동-거문도(쓰리),거문도,초도_대동,쓰리아일랜드,일반실,1100,550,550,300,2021-11-24,33:49.8
녹동-거문도(쓰리),녹동,거문도,웨스트그린호,일반석,0,0,0,0,2022-10-17,23:22.8
녹동-거문도(쓰리),녹동,거문도,웨스트그린호,일반석,0,0,0,0,2022-10-21,05:47.2
녹동-거문도(쓰리),녹동,거문도,웨스트그린호,우등석,0,0,0,0,2022-10-17,23:22.8
녹동-거문도(쓰리),녹동,거문도,웨스트그린호,우등석,0,0,0,0,2022-10-21,05:47.2
녹동-거문도(쓰리),녹동,거문도,쓰리아일랜드,일반실,0,0,0,0,2021-11-24,33:49.8
녹동-거문도(쓰리),녹동,서도,웨스트그린호,일반석,0,0,0,0,2022-10-17,23:22.8
녹동-거문도(쓰리),녹동,서도,웨스트그린호,일반석,0,0,0,0,2022-10-21,05:47.2
녹동-거문도(쓰리),녹동,서도,웨스트그린호,우등석,0,0,0,0,2022-10-17,23:22.8
녹동-거문도(쓰리),녹동,서도,웨스트그린호,우등석,0,0,0,0,2022-10-21,05:47.2
녹동-거문도(쓰리),녹동,서도,쓰리아일랜드,일반실,0,0,0,0,2021-11-24,33:49.8
녹동-거문도(쓰리),녹동,손죽도,웨스트그린호,일반석,0,0,0,0,2022-10-17,23:22.8
녹동-거문도(쓰리),녹동,손죽도,웨스트그린호,일반석,0,0,0,0,2022-10-21,05:47.2
녹동-거문도(쓰리),녹동,손죽도,웨스트그린호,우등석,0,0,0,0,2022-10-17,23:22.8
녹동-거문도(쓰리),녹동,손죽도,웨스트그린호,우등석,0,0,0,0,2022-10-21,05:47.2
녹동-거문도(쓰리),녹동,손죽도,쓰리아일랜드,일반실,0,0,0,0,2021-11-24,33:49.8
녹동-거문도(쓰리),녹동,초도_대동,웨스트그린호,일반석,0,0,0,0,2022-10-17,23:22.8
녹동-거문도(쓰리),녹동,초도_대동,웨스트그린호,일반석,0,0,0,0,2022-10-21,05:47.2
녹동-거문도(쓰리),녹동,초도_대동,웨스트그린호,우등석,0,0,0,0,2022-10-17,23:22.8
녹동-거문도(쓰리),녹동,초도_대동,웨스트그린호,우등석,0,0,0,0,2022-10-21,05:47.2
녹동-거문도(쓰리),녹동,초도_대동,쓰리아일랜드,일반실,0,0,0,0,2021-11-24,33:49.8
녹동-동송(신2),녹동,금당도,평화훼리5호,등급없음,0,0,0,0,2021-10-20,41:01.6
녹동-동송(신2),녹동,금당도,평화훼리5호,등급없음,550,200,250,200,2021-11-01,38:04.7
녹동-동송(신2),녹동,금당도,평화훼리5호,등급없음,650,300,600,300,2024-04-10,53:04.3
녹동-동송(신2),녹동,금당도,평화페리9호,등급없음,550,200,250,200,2022-11-07,26:43.3
녹동-동송(신2),녹동,금당도,은해페리호,등급없음,550,200,250,200,2021-11-01,07:05.5
녹동-동송(신2),녹동,금당도,은해페리호,등급없음,650,300,600,300,2024-04-10,57:56.9
녹동-동송(신2),녹동,금당도,은해페리호,등급없음,650,300,600,300,2024-08-31,29:57.1
녹동-동송(신2),녹동,금당도,은해페리호,등급없음,650,300,600,300,2024-12-21,03:28.0
녹동-동송(신2),녹동,동송_금일도,평화훼리5호,등급없음,0,0,0,0,2021-10-20,41:01.6
녹동-동송(신2),녹동,동송_금일도,평화훼리5호,등급없음,900,200,400,200,2021-11-01,38:04.7
녹동-동송(신2),녹동,동송_금일도,평화훼리5호,등급없음,1000,500,750,450,2024-04-10,53:04.3
녹동-동송(신2),녹동,동송_금일도,평화페리9호,등급없음,900,200,400,200,2022-11-07,26:43.3
녹동-동송(신2),녹동,동송_금일도,은해페리호,등급없음,900,200,400,200,2021-11-01,07:05.5
녹동-동송(신2),녹동,동송_금일도,은해페리호,등급없음,1000,500,750,450,2024-04-10,57:56.9
녹동-동송(신2),녹동,동송_금일도,은해페리호,등급없음,1000,500,750,450,2024-08-31,29:57.1
녹동-동송(신2),녹동,동송_금일도,은해페리호,등급없음,1000,500,750,450,2024-12-21,03:28.0
녹동-동송(신2),녹동,비견도,평화훼리5호,등급없음,0,0,0,0,2021-10-20,41:01.6
녹동-동송(신2),녹동,비견도,평화훼리5호,등급없음,550,200,250,200,2021-11-01,38:04.7
녹동-동송(신2),녹동,비견도,평화훼리5호,등급없음,650,300,600,300,2024-04-10,53:04.3
녹동-동송(신2),녹동,비견도,평화페리9호,등급없음,550,200,250,200,2022-11-07,26:43.3
녹동-동송(신2),녹동,비견도,은해페리호,등급없음,550,200,250,200,2021-11-01,07:05.5
녹동-동송(신2),녹동,비견도,은해페리호,등급없음,650,300,600,300,2024-04-10,57:56.9
녹동-동송(신2),녹동,비견도,은해페리호,등급없음,650,300,600,300,2024-08-31,29:57.1
녹동-동송(신2),녹동,비견도,은해페리호,등급없음,650,300,600,300,2024-12-21,03:28.0
녹동-동송(신2),녹동,신도_완도군,평화훼리5호,등급없음,0,0,0,0,2021-10-20,41:01.6
녹동-동송(신2),녹동,신도_완도군,평화훼리5호,등급없음,950,200,400,200,2021-11-01,38:04.7
녹동-동송(신2),녹동,신도_완도군,평화훼리5호,등급없음,800,400,700,350,2024-04-10,53:04.3
녹동-동송(신2),녹동,신도_완도군,평화페리9호,등급없음,950,200,400,200,2022-11-07,26:43.3
녹동-동송(신2),녹동,신도_완도군,은해페리호,등급없음,950,200,400,200,2021-11-01,07:05.5
녹동-동송(신2),녹동,신도_완도군,은해페리호,등급없음,800,400,700,350,2024-04-10,57:56.9
녹동-동송(신2),녹동,신도_완도군,은해페리호,등급없음,800,400,700,350,2024-08-31,29:57.1
녹동-동송(신2),녹동,신도_완도군,은해페리호,등급없음,800,400,700,350,2024-12-21,03:28.0
녹동-동송(신2),녹동,연홍도_금산,평화훼리5호,등급없음,0,0,0,0,2021-10-20,41:01.6
녹동-동송(신2),녹동,연홍도_금산,평화훼리5호,등급없음,400,200,200,100,2021-11-01,38:04.7
녹동-동송(신2),녹동,연홍도_금산,평화훼리5호,등급없음,450,200,400,200,2024-04-10,53:04.3
녹동-동송(신2),녹동,연홍도_금산,평화페리9호,등급없음,400,200,200,100,2022-11-07,26:43.3
녹동-동송(신2),녹동,연홍도_금산,은해페리호,등급없음,400,200,200,100,2021-11-01,07:05.5
녹동-동송(신2),녹동,연홍도_금산,은해페리호,등급없음,450,200,400,200,2024-04-10,57:56.9
녹동-동송(신2),녹동,연홍도_금산,은해페리호,등급없음,450,200,400,200,2024-08-31,29:57.1
녹동-동송(신2),녹동,연홍도_금산,은해페리호,등급없음,450,200,400,200,2024-12-21,03:28.0
녹동-동송(신2),녹동,충도,평화훼리5호,등급없음,0,0,0,0,2021-10-20,41:01.6
녹동-동송(신2),녹동,충도,평화훼리5호,등급없음,700,200,300,200,2021-11-01,38:04.7
녹동-동송(신2),녹동,충도,평화훼리5호,등급없음,800,400,700,350,2024-04-10,53:04.3
녹동-동송(신2),녹동,충도,평화페리9호,등급없음,700,200,300,200,2022-11-07,26:43.3
녹동-동송(신2),녹동,충도,은해페리호,등급없음,700,200,300,200,2021-11-01,07:05.5
녹동-동송(신2),녹동,충도,은해페리호,등급없음,800,400,700,350,2024-04-10,57:56.9
녹동-동송(신2),녹동,충도,은해페리호,등급없음,800,400,700,350,2024-08-31,29:57.1
녹동-동송(신2),녹동,충도,은해페리호,등급없음,800,400,700,350,2024-12-21,03:28.0
녹동-동송(신2),녹동,금산_금진,평화훼리5호,등급없음,0,0,0,0,2021-10-20,41:01.6
녹동-동송(신2),녹동,금산_금진,평화훼리5호,등급없음,0,0,0,0,2021-11-01,38:04.7
녹동-동송(신2),녹동,금산_금진,평화훼리5호,등급없음,0,0,0,0,2024-04-10,53:04.3
녹동-동송(신2),녹동,금산_금진,평화페리9호,등급없음,0,0,0,0,2022-11-07,26:43.3
녹동-동송(신2),녹동,금산_금진,은해페리호,등급없음,0,0,0,0,2021-11-01,07:05.5
녹동-동송(신2),녹동,금산_금진,은해페리호,등급없음,0,0,0,0,2024-04-10,57:56.9
녹동-동송(신2),녹동,금산_금진,은해페리호,등급없음,0,0,0,0,2024-08-31,29:57.1
녹동-동송(신2),녹동,금산_금진,은해페리호,등급없음,0,0,0,0,2024-12-21,03:28.0
녹동-동송(신2),녹동,금산_우두,평화훼리5호,등급없음,0,0,0,0,2021-10-20,41:01.6
녹동-동송(신2),녹동,금산_우두,평화훼리5호,등급없음,0,0,0,0,2021-11-01,38:04.7
녹동-동송(신2),녹동,금산_우두,평화훼리5호,등급없음,0,0,0,0,2024-04-10,53:04.3
녹동-동송(신2),녹동,금산_우두,평화페리9호,등급없음,0,0,0,0,2022-11-07,26:43.3
녹동-동송(신2),녹동,금산_우두,은해페리호,등급없음,0,0,0,0,2021-11-01,07:05.5
녹동-동송(신2),녹동,금산_우두,은해페리호,등급없음,0,0,0,0,2024-04-10,57:56.9
녹동-동송(신2),녹동,금산_우두,은해페리호,등급없음,0,0,0,0,2024-08-31,29:57.1
녹동-동송(신2),녹동,금산_우두,은해페리호,등급없음,0,0,0,0,2024-12-21,03:28.0
녹동-동송,녹동,평일_척치,제5은성페리호,3등실,0,0,0,0,2016-03-19,47:38.8
녹동-동송,녹동,금산_금진,평화훼리5호,등급없음,400,200,200,100,2011-03-01,24:44.5
녹동-동송,녹동,금산_금진,평화훼리5호,등급없음,400,200,200,200,2012-04-01,17:59.8
녹동-동송,녹동,금산_금진,평화훼리5호,등급없음,400,200,200,200,2014-10-02,58:20.4
녹동-동송,녹동,금산_금진,평화훼리5호,등급없음,400,200,200,200,2018-07-05,27:05.3
녹동-동송,녹동,금산_금진,평화훼리5호,등급없음,400,200,200,100,2020-09-29,37:51.8
녹동-동송,녹동,금산_금진,금오페리5호,일반실,400,200,200,200,2018-02-26,03:55.7
녹동-동송,녹동,금산_금진,평화페리9호,등급없음,400,200,200,100,2011-03-01,24:44.5
녹동-동송,녹동,금산_금진,평화페리9호,등급없음,400,200,200,100,2013-09-17,40:49.5
녹동-동송,녹동,금산_금진,평화페리9호,등급없음,400,200,200,100,2013-09-18,41:46.9
녹동-동송,녹동,금산_금진,평화페리9호,등급없음,400,200,200,100,2013-09-27,59:09.7
녹동-동송,녹동,금산_금진,평화페리9호,등급없음,400,200,200,100,2013-09-28,57:31.8
녹동-동송,녹동,금산_금진,평화페리9호,등급없음,400,200,200,100,2013-09-29,00:50.9
녹동-동송,녹동,금산_금진,평화페리9호,등급없음,400,200,200,100,2014-10-02,58:58.3
녹동-동송,녹동,금산_금진,평화페리9호,등급없음,400,200,200,100,2018-06-21,19:02.3
녹동-동송,녹동,금산_금진,평화페리9호,등급없음,400,200,200,100,2018-06-24,48:55.6
녹동-동송,녹동,금산_금진,은해페리호,등급없음,0,0,0,0,2017-05-09,20:11.5
녹동-동송,녹동,금산_금진,은해페리호,등급없음,0,0,0,0,2018-04-02,12:20.8
녹동-동송,녹동,금산_금진,평화페리11호,등급없음,400,200,200,200,2018-06-01,24:57.6
녹동-동송,녹동,금산_금진,3은성호,3등실,400,200,200,100,2011-03-01,24:44.5
녹동-동송,녹동,금산_금진,평화훼리3호,3등실,400,200,200,100,2011-03-01,24:44.5
녹동-동송,녹동,금산_금진,평화훼리3호,3등실,400,200,200,200,2012-04-01,17:59.8
녹동-동송,녹동,금산_금진,제5은성페리호,3등실,400,200,200,100,2011-03-01,24:44.5
녹동-동송,녹동,금산_금진,제5은성페리호,3등실,400,200,200,200,2012-04-01,17:59.8
녹동-동송,녹동,금산_금진,제5은성페리호,3등실,400,200,200,200,2014-10-02,58:20.4
녹동-동송,녹동,금산_금진,제5은성페리호,3등실,400,200,200,200,2016-03-19,47:38.6
녹동-동송,녹동,금산_우두,평화훼리5호,등급없음,400,200,200,200,2012-04-01,17:59.8
녹동-동송,녹동,금산_우두,평화훼리5호,등급없음,400,200,200,200,2014-10-02,58:20.5
녹동-동송,녹동,금산_우두,평화훼리5호,등급없음,400,200,200,200,2018-07-05,27:05.3
녹동-동송,녹동,금산_우두,평화훼리5호,등급없음,0,0,0,0,2020-09-29,37:51.8
녹동-동송,녹동,금산_우두,금오페리5호,일반실,400,200,200,200,2018-02-26,03:55.7
녹동-동송,녹동,금산_우두,평화페리9호,등급없음,0,0,0,0,2013-09-17,40:49.5
녹동-동송,녹동,금산_우두,평화페리9호,등급없음,0,0,0,0,2013-09-18,41:46.9
녹동-동송,녹동,금산_우두,평화페리9호,등급없음,0,0,0,0,2013-09-27,59:09.7
녹동-동송,녹동,금산_우두,평화페리9호,등급없음,0,0,0,0,2013-09-28,57:31.8
녹동-동송,녹동,금산_우두,평화페리9호,등급없음,0,0,0,0,2013-09-29,00:50.9
녹동-동송,녹동,금산_우두,평화페리9호,등급없음,0,0,0,0,2014-10-02,58:58.3
녹동-동송,녹동,금산_우두,평화페리9호,등급없음,0,0,0,0,2018-06-21,19:02.3
녹동-동송,녹동,금산_우두,평화페리9호,등급없음,0,0,0,0,2018-06-24,48:55.7
녹동-동송,녹동,금산_우두,은해페리호,등급없음,0,0,0,0,2017-05-09,20:11.5
녹동-동송,녹동,금산_우두,은해페리호,등급없음,0,0,0,0,2018-04-02,12:20.9
녹동-동송,녹동,금산_우두,평화페리11호,등급없음,400,200,200,200,2018-06-01,24:57.6
녹동-동송,녹동,금산_우두,평화훼리3호,3등실,400,200,200,200,2012-04-01,17:59.8
녹동-동송,녹동,금산_우두,제5은성페리호,3등실,400,200,200,200,2012-04-01,17:59.8
녹동-동송,녹동,금산_우두,제5은성페리호,3등실,400,200,200,200,2014-10-02,58:20.5
녹동-동송,녹동,금산_우두,제5은성페리호,3등실,400,200,200,200,2016-03-19,47:38.7
